ID,Place,Year,Date,Group,SEX,AGE,Ringnumber,BodyMass,wint_cond
4037,NL,2006,96,malead,male,adult,1474133,194,12390
4036,NL,2006,96,female,female,adult,1474138,104,12390
4035,NL,2006,96,female,female,adult,1474114,103,12390
4034,NL,2006,96,female,female,adult,1467200,108,12390
4033,NL,2006,96,female,female,adult,1474135,109,12390
4041,NL,2006,96,malead,male,adult,1474111,180,12390
4042,NL,2006,96,malead,male,adult,1474122,190,12390
4058,NL,2006,96,malead,male,adult,1474110,198,12390
4066,NL,2006,96,malead,male,adult,1474116,182,12390
4065,NL,2006,96,malead,male,adult,1474125,206,12390
4064,NL,2006,96,malead,male,adult,1474139,214,12390
4063,NL,2006,96,malead,male,adult,1474132,188,12390
4062,NL,2006,96,malead,male,adult,1474127,189,12390
4061,NL,2006,96,malead,male,adult,1474120,197,12390
4049,NL,2006,96,malead,male,adult,1474136,208,12390
4059,NL,2006,96,malead,male,adult,1474117,211,12390
4050,NL,2006,96,malead,male,adult,1474108,186,12390
4057,NL,2006,96,malead,male,adult,1498106,207,12390
4056,NL,2006,96,malead,male,adult,1474137,181,12390
4055,NL,2006,96,malead,male,adult,1474128,203,12390
4054,NL,2006,96,male2y,male,2cy,1474126,190,12390
4053,NL,2006,96,malead,male,adult,1474124,191,12390
4052,NL,2006,96,malead,male,adult,1474119,208,12390
4031,NL,2006,95,malead,male,adult,1473754,205,12390
4060,NL,2006,96,malead,male,adult,1474118,191,12390
4428,NL,2006,105,malead,male,adult,1484978,200,12390
4386,NL,2006,105,malead,male,adult,1483944,181,12390
4435,NL,2006,107,female,female,adult,1485718,105,12390
4434,NL,2006,107,female,female,adult,1485709,110,12390
4433,NL,2006,107,female,female,adult,1485713,100,12390
4432,NL,2006,107,female,female,adult,1493638,96,12390
4431,NL,2006,105,malead,male,adult,1412882,206,12390
4437,NL,2006,107,female,female,2cy,1498147,102,12390
4429,NL,2006,105,malead,male,adult,1484986,215,12390
4438,NL,2006,107,female,female,adult,1498149,100,12390
4427,NL,2006,105,malead,male,adult,1484967,210,12390
4426,NL,2006,105,malead,male,adult,1498144,210,12390
4425,NL,2006,105,male2y,male,2cy,1498139,206,12390
4424,NL,2006,105,malead,male,adult,1485112,182,12390
4423,NL,2006,105,malead,male,adult,1484982,198,12390
4422,NL,2006,105,malead,male,adult,1498140,225,12390
4430,NL,2006,105,malead,male,adult,1483943,185,12390
4445,NL,2006,107,female,female,adult,1498002,104,12390
4453,NL,2006,107,malead,male,adult,1493630,202,12390
4452,NL,2006,107,malead,male,adult,1493628,184,12390
4451,NL,2006,107,malead,male,adult,1485714,180,12390
4450,NL,2006,107,malead,male,adult,1493632,165,12390
4449,NL,2006,107,female,female,adult,1498003,106,12390
4448,NL,2006,107,female,female,adult,1498150,102,12390
4436,NL,2006,107,female,female,adult,1498145,104,12390
4446,NL,2006,107,female,female,adult,1498005,112,12390
4419,NL,2006,105,malead,male,adult,1484990,195,12390
4444,NL,2006,107,female,female,adult,1498001,114,12390
4443,NL,2006,107,female,female,2cy,1498148,104,12390
4442,NL,2006,107,female,female,2cy,1498009,106,12390
4441,NL,2006,107,female,female,adult,1498007,114,12390
4440,NL,2006,107,female,female,adult,1485719,100,12390
4439,NL,2006,107,female,female,adult,1484999,110,12390
4447,NL,2006,107,female,female,adult,1498146,112,12390
4393,NL,2006,105,malead,male,adult,1483938,185,12390
4401,NL,2006,105,malead,male,adult,1485115,207,12390
4400,NL,2006,105,malead,male,adult,1484992,185,12390
4399,NL,2006,105,malead,male,adult,1484988,195,12390
4398,NL,2006,105,malead,male,adult,1484984,195,12390
4397,NL,2006,105,malead,male,adult,1484983,210,12390
4396,NL,2006,105,malead,male,adult,1484980,195,12390
4421,NL,2006,105,malead,male,adult,1485120,200,12390
4394,NL,2006,105,malead,male,adult,1483950,181,12390
4404,NL,2006,105,malead,male,adult,1498136,205,12390
4392,NL,2006,105,malead,male,adult,1481855,190,12390
4391,NL,2006,105,malead,male,adult,1498142,212,12390
4390,NL,2006,105,malead,male,adult,1486711,203,12390
4389,NL,2006,105,malead,male,adult,1486708,190,12390
4388,NL,2006,105,malead,male,adult,1485116,204,12390
4387,NL,2006,105,malead,male,adult,1483946,180,12390
4395,NL,2006,105,malead,male,adult,1484963,200,12390
4411,NL,2006,105,malead,male,adult,1484962,195,12390
4456,NL,2006,107,malead,male,adult,1500126,170,12390
4418,NL,2006,105,malead,male,adult,1484977,205,12390
4417,NL,2006,105,malead,male,adult,1484976,195,12390
4416,NL,2006,105,malead,male,adult,1484965,210,12390
4415,NL,2006,105,malead,male,adult,1498128,206,12390
4414,NL,2006,105,malead,male,adult,1485113,206,12390
4402,NL,2006,105,malead,male,adult,1486707,191,12390
4412,NL,2006,105,malead,male,adult,1484979,220,12390
4403,NL,2006,105,malead,male,adult,1498131,216,12390
4410,NL,2006,105,malead,male,adult,1483948,194,12390
4409,NL,2006,105,malead,male,adult,1483935,190,12390
4408,NL,2006,105,malead,male,adult,1475252,235,12390
4407,NL,2006,105,malead,male,adult,1412873,208,12390
4406,NL,2006,105,malead,male,adult,1499152,190,12390
4405,NL,2006,105,malead,male,adult,1498138,195,12390
4420,NL,2006,105,malead,male,adult,1485109,186,12390
4413,NL,2006,105,malead,male,adult,1484981,190,12390
4499,NL,2006,109,malead,male,adult,1501072,208,12390
4507,NL,2006,109,malead,male,adult,1501069,192,12390
4506,NL,2006,109,malead,male,adult,1500144,206,12390
4505,NL,2006,109,malead,male,adult,1499143,205,12390
4504,NL,2006,109,malead,male,adult,1481857,190,12390
4503,NL,2006,109,male2y,male,2cy,1501080,207,12390
4502,NL,2006,109,malead,male,adult,1499150,210,12390
4492,NL,2006,109,malead,male,adult,1499148,190,12390
4500,NL,2006,109,malead,male,adult,1499149,215,12390
4510,NL,2006,109,malead,male,adult,1499146,196,12390
4498,NL,2006,109,malead,male,adult,1499142,199,12390
4497,NL,2006,109,malead,male,adult,1501066,193,12390
4496,NL,2006,109,male2y,male,2cy,1501073,203,12390
4495,NL,2006,109,male2y,male,2cy,1501062,190,12390
4494,NL,2006,109,malead,male,adult,1499141,190,12390
4454,NL,2006,107,malead,male,adult,1493634,201,12390
4501,NL,2006,109,malead,male,adult,1486714,207,12390
4517,NL,2006,111,female,female,adult,1498012,114,12390
4522,NL,2006,111,malead,male,adult,1494611,194,12390
4523,NL,2006,111,malead,male,adult,1498015,206,12390
4039,NL,2006,96,malead,male,adult,1474112,186,12390
4247,NL,2006,100,malead,male,adult,1473769,178,12390
4521,NL,2006,111,malead,male,adult,1494610,224,12390
4520,NL,2006,111,malead,male,adult,1494616,201,12390
4508,NL,2006,109,malead,male,adult,1499144,200,12390
4518,NL,2006,111,malead,male,adult,1498013,186,12390
4509,NL,2006,109,malead,male,adult,1499145,205,12390
4516,NL,2006,111,female,female,adult,1494614,108,12390
4515,NL,2006,111,female,female,adult,1494615,110,12390
4514,NL,2006,111,female,female,adult,1494612,101,12390
4513,NL,2006,110,malead,male,adult,1498010,216,12390
4512,NL,2006,110,female,female,adult,1498011,102,12390
4511,NL,2006,109,malead,male,adult,1501068,188,12390
4491,NL,2006,109,malead,male,adult,1501071,193,12390
4519,NL,2006,111,malead,male,adult,1485724,195,12390
4462,NL,2006,107,malead,male,adult,1485722,208,12390
4470,NL,2006,107,male2y,male,2cy,1498008,176,12390
4469,NL,2006,107,malead,male,adult,1493637,201,12390
4468,NL,2006,107,malead,male,adult,1493629,217,12390
4467,NL,2006,107,malead,male,adult,1485717,210,12390
4466,NL,2006,107,malead,male,adult,1485715,195,12390
4465,NL,2006,107,male2y,male,2cy,1498004,174,12390
4493,NL,2006,109,male2y,male,2cy,1501074,183,12390
4463,NL,2006,107,malead,male,adult,1500138,200,12390
4473,NL,2006,107,malead,male,adult,1484997,205,12390
4461,NL,2006,107,male2y,male,2cy,1473794,203,12390
4460,NL,2006,107,malead,male,adult,1493636,200,12390
4459,NL,2006,107,male2y,male,2cy,1473797,191,12390
4458,NL,2006,107,malead,male,adult,1493633,211,12390
4457,NL,2006,107,malead,male,adult,1500137,195,12390
4482,NL,2006,107,malead,male,adult,1484998,220,12390
4464,NL,2006,107,malead,male,adult,1485712,195,12390
4480,NL,2006,107,malead,male,adult,1473798,207,12390
4490,NL,2006,109,malead,male,adult,1501070,172,12390
4489,NL,2006,109,malead,male,adult,1499147,198,12390
4488,NL,2006,109,male2y,male,2cy,1501067,182,12390
4487,NL,2006,107,malead,male,adult,1485720,200,12390
4486,NL,2006,107,malead,male,adult,1473796,207,12390
4485,NL,2006,107,malead,male,adult,1498006,186,12390
4471,NL,2006,107,malead,male,adult,1473793,203,12390
4481,NL,2006,107,malead,male,adult,1484996,210,12390
4472,NL,2006,107,malead,male,adult,1484995,215,12390
4479,NL,2006,107,malead,male,adult,1473795,208,12390
4478,NL,2006,107,malead,male,adult,1500136,195,12390
4477,NL,2006,107,malead,male,adult,1493626,230,12390
4476,NL,2006,107,malead,male,adult,1485721,185,12390
4475,NL,2006,107,malead,male,adult,1485716,190,12390
4474,NL,2006,107,malead,male,adult,1485711,200,12390
4455,NL,2006,107,malead,male,adult,1493635,190,12390
4483,NL,2006,107,malead,male,adult,1485710,200,12390
4289,NL,2006,103,malead,male,adult,1501054,187,12390
4297,NL,2006,103,malead,male,adult,1501055,190,12390
4296,NL,2006,103,malead,male,adult,1501052,173,12390
4295,NL,2006,103,malead,male,adult,1501053,192,12390
4294,NL,2006,103,malead,male,adult,1501061,183,12390
4293,NL,2006,103,male2y,male,2cy,1501059,163,12390
4292,NL,2006,103,malead,male,adult,1501058,183,12390
4282,NL,2006,100,malead,male,adult,1495731,215,12390
4290,NL,2006,103,malead,male,adult,1501060,200,12390
4300,NL,2006,103,malead,male,adult,1501056,218,12390
4288,NL,2006,102,malead,male,adult,1495751,218,12390
4287,NL,2006,100,female,female,adult,1495732,112,12390
4286,NL,2006,100,malead,male,adult,1495734,206,12390
4285,NL,2006,100,malead,male,adult,1495729,199,12390
4284,NL,2006,100,malead,male,adult,1493616,198,12390
4316,NL,2006,104,malead,male,adult,1470986,197,12390
4291,NL,2006,103,malead,male,adult,1501057,205,12390
4307,NL,2006,104,female,female,adult,1485702,115,12390
4315,NL,2006,104,malead,male,adult,1470984,181,12390
4314,NL,2006,104,malead,male,adult,1486705,175,12390
4313,NL,2006,104,malead,male,adult,1486702,189,12390
4312,NL,2006,104,malead,male,adult,1485700,205,12390
4311,NL,2006,104,malead,male,adult,1485697,195,12390
4310,NL,2006,104,malead,male,adult,1470987,190,12390
4298,NL,2006,103,malead,male,adult,1501063,210,12390
4308,NL,2006,104,malead,male,adult,1486701,171,12390
4299,NL,2006,103,malead,male,adult,1501051,212,12390
4306,NL,2006,104,female,female,adult,1470988,100,12390
4305,NL,2006,104,female,female,2cy,1470989,100,12390
4304,NL,2006,104,female,female,2cy,1486703,100,12390
4303,NL,2006,104,female,female,adult,1485701,95,12390
4302,NL,2006,104,female,female,adult,1470982,105,12390
4301,NL,2006,104,female,female,adult,1470983,103,12390
4281,NL,2006,100,malead,male,adult,1495730,212,12390
4309,NL,2006,104,male2y,male,2cy,1493625,174,12390
4252,NL,2006,100,malead,male,adult,1495722,188,12390
4260,NL,2006,100,malead,male,adult,1473771,187,12390
4259,NL,2006,100,malead,male,adult,1461961,174,12390
4258,NL,2006,100,malead,male,adult,1495736,182,12390
4257,NL,2006,100,malead,male,adult,1495733,198,12390
4256,NL,2006,100,malead,male,adult,1495723,182,12390
4255,NL,2006,100,malead,male,adult,1493621,206,12390
4283,NL,2006,100,malead,male,adult,1495737,215,12390
4253,NL,2006,100,malead,male,adult,1473772,182,12390
4263,NL,2006,100,malead,male,adult,1493592,188,12390
4385,NL,2006,105,malead,male,adult,1483939,194,12390
4484,NL,2006,107,malead,male,adult,1493631,218,12390
4251,NL,2006,100,malead,male,adult,1493614,202,12390
4250,NL,2006,100,malead,male,adult,1493607,187,12390
4248,NL,2006,100,malead,male,adult,1493594,184,12390
4249,NL,2006,100,malead,male,adult,1493602,200,12390
4254,NL,2006,100,malead,male,adult,1493586,186,12390
4271,NL,2006,100,malead,male,adult,1493603,198,12390
4280,NL,2006,100,malead,male,adult,1495721,212,12390
4279,NL,2006,100,malead,male,adult,1473770,184,12390
4278,NL,2006,100,malead,male,adult,1495739,202,12390
4277,NL,2006,100,malead,male,adult,1493610,190,12390
4276,NL,2006,100,malead,male,adult,1493584,200,12390
4275,NL,2006,100,malead,male,adult,1485400,198,12390
4261,NL,2006,100,malead,male,adult,1493589,189,12390
4273,NL,2006,100,malead,male,adult,1495735,213,12390
4262,NL,2006,100,malead,male,adult,1493590,172,12390
4269,NL,2006,100,malead,male,adult,1473768,190,12390
4268,NL,2006,100,malead,male,adult,1493600,198,12390
4267,NL,2006,100,malead,male,adult,1495727,189,12390
4266,NL,2006,100,malead,male,adult,1493624,189,12390
4265,NL,2006,100,malead,male,adult,1493619,176,12390
4264,NL,2006,100,malead,male,adult,1493606,184,12390
4272,NL,2006,100,malead,male,adult,1495728,203,12390
4274,NL,2006,100,malead,male,adult,1485398,198,12390
4357,NL,2006,105,malead,male,adult,1485122,205,12390
4365,NL,2006,105,malead,male,adult,1475258,215,12390
4364,NL,2006,105,malead,male,adult,1486712,202,12390
4363,NL,2006,105,malead,male,adult,1486710,188,12390
4362,NL,2006,105,malead,male,adult,1485123,192,12390
4361,NL,2006,105,malead,male,adult,1485114,183,12390
4360,NL,2006,105,malead,male,adult,1485111,208,12390
4349,NL,2006,105,malead,male,adult,1475257,199,12390
4358,NL,2006,105,malead,male,adult,1412875,186,12390
4370,NL,2006,105,malead,male,adult,1484970,195,12390
4356,NL,2006,105,malead,male,adult,1484974,190,12390
4355,NL,2006,105,malead,male,adult,1483949,196,12390
4354,NL,2006,105,malead,male,adult,1475256,190,12390
4353,NL,2006,105,malead,male,adult,1412876,205,12390
4352,NL,2006,105,malead,male,adult,1486714,192,12390
4351,NL,2006,105,male2y,male,2cy,1485119,190,12390
4350,NL,2006,105,malead,male,adult,1484964,195,12390
4359,NL,2006,105,malead,male,adult,1475254,227,12390
4377,NL,2006,105,malead,male,adult,1498141,216,12390
4380,NL,2006,105,malead,male,adult,1483936,168,12390
4381,NL,2006,105,malead,male,adult,1484966,190,12390
4379,NL,2006,105,malead,male,adult,1481856,185,12390
4382,NL,2006,105,malead,male,adult,1484969,200,12390
4383,NL,2006,105,malead,male,adult,1484991,185,12390
4384,NL,2006,105,malead,male,adult,1485110,205,12390
4270,NL,2006,100,malead,male,adult,1493587,198,12390
4366,NL,2006,105,malead,male,adult,1483937,206,12390
4378,NL,2006,105,male2y,male,2cy,1500106,150,12390
4368,NL,2006,105,malead,male,adult,1483941,177,12390
4376,NL,2006,105,malead,male,adult,1498137,196,12390
4375,NL,2006,105,malead,male,adult,1498134,211,12390
4374,NL,2006,105,malead,male,adult,1498130,165,12390
4373,NL,2006,105,malead,male,adult,1485121,182,12390
4372,NL,2006,105,malead,male,adult,1485118,201,12390
4371,NL,2006,105,malead,male,adult,1484994,200,12390
4367,NL,2006,105,malead,male,adult,1483940,184,12390
4317,NL,2006,104,malead,male,adult,1485699,180,12390
4348,NL,2006,105,malead,male,adult,1486713,198,12390
4333,NL,2006,105,female,female,adult,1483945,117,12390
4332,NL,2006,105,female,female,2cy,1484987,105,12390
4331,NL,2006,105,female,female,adult,1484975,97,12390
4330,NL,2006,105,female,female,adult,1498135,110,12390
4329,NL,2006,105,female,female,adult,1484985,100,12390
4327,NL,2006,105,female,female,adult,1484989,102,12390
4334,NL,2006,105,female,female,adult,1484971,95,12390
4324,NL,2006,104,malead,male,adult,1485703,210,12390
4328,NL,2006,105,female,female,adult,1484972,100,12390
4318,NL,2006,104,malead,male,adult,1486706,190,12390
4369,NL,2006,105,malead,male,adult,1484968,180,12390
4319,NL,2006,104,malead,male,adult,1470999,203,12390
4320,NL,2006,104,malead,male,adult,1485698,200,12390
4323,NL,2006,104,malead,male,adult,1471000,200,12390
4322,NL,2006,104,malead,male,adult,1470985,198,12390
4321,NL,2006,104,male2y,male,2cy,1485696,195,12390
4325,NL,2006,104,malead,male,adult,1486704,192,12390
4340,NL,2006,105,malead,male,adult,1486715,191,12390
4342,NL,2006,105,malead,male,adult,1498129,176,12390
4326,NL,2006,104,malead,male,adult,1485704,215,12390
4344,NL,2006,105,malead,male,adult,1484993,200,12390
4335,NL,2006,105,female,female,2cy,1483942,102,12390
4345,NL,2006,105,malead,male,adult,1412878,195,12390
4343,NL,2006,105,malead,male,adult,1412877,212,12390
4341,NL,2006,105,malead,male,adult,1412874,185,12390
4346,NL,2006,105,malead,male,adult,1475253,196,12390
4339,NL,2006,105,male2y,male,2cy,1485117,166,12390
4338,NL,2006,105,malead,male,adult,1475255,171,12390
4347,NL,2006,105,malead,male,adult,1486709,179,12390
4337,NL,2006,105,female,female,adult,1499151,110,12390
4336,NL,2006,105,female,female,adult,1498133,98,12390
9139,BEL,2006,126,malead,male,adult,GS 04221,251,12390
9140,BEL,2006,126,malead,male,adult,GS 04218,216,12390
9141,BEL,2006,126,malead,male,adult,GS 04225,238,12390
9142,BEL,2006,126,malead,male,adult,GS 04220,249,12390
9143,BEL,2006,127,female,female,2cy?,HS 01247,108.1,12390
9144,BEL,2006,127,female,female,adult,HS 01249,117.6,12390
9146,BEL,2006,127,malead,male,adult,GS 04230,220,12390
9138,BEL,2006,126,malead,male,adult,GS 04226,239,12390
9145,BEL,2006,127,female,female,adult,HS 01248,120.4,12390
9137,BEL,2006,126,male2y,male,2cy,GS 04222,173,12390
9136,BEL,2006,126,female,female,adult,HS 01237,117,12390
9135,BEL,2006,126,female,female,adult,HS 01245,121.8,12390
9134,BEL,2006,126,female,female,adult,HS 01241,125.6,12390
9133,BEL,2006,126,female,female,adult,HS 01246,117.6,12390
9132,BEL,2006,126,female,female,2cy,HS 01244,126.4,12390
9131,BEL,2006,126,female,female,adult,HS 01243,123.6,12390
9147,BEL,2006,127,male2y,male,2cy,GS 04231,217,12390
9129,BEL,2006,126,female,female,adult,HS 01238,131.1,12390
9158,BEL,2006,128,male2y,male,2cy,GS 04238,190,12390
9130,BEL,2006,126,female,female,adult,HS 01239,121.5,12390
9128,BEL,2006,126,female,female,adult,HS 01242,117.6,12390
9167,BEL,2006,129,malead,male,adult,GS 04243,246,12390
9166,BEL,2006,129,malead,male,adult,GS 04244,239,12390
9165,BEL,2006,129,female,female,adult,HS 01255,155,12390
9164,BEL,2006,129,female,female,adult,HS 01254,102.6,12390
9163,BEL,2006,129,female,female,adult,HS 01257,115,12390
9162,BEL,2006,129,female,female,adult,HS 01256,127,12390
9161,BEL,2006,128,malead,male,adult,GS 04240,252,12390
9156,BEL,2006,128,female,female,adult,HS 01250,145.6,12390
9159,BEL,2006,128,malead,male,adult,GS 04239,211,12390
9148,BEL,2006,127,malead,male,adult,GS 04233,246,12390
9157,BEL,2006,128,malead,male,adult,GS 04241,251,12390
9155,BEL,2006,128,female,female,adult,HS 01253,120,12390
9154,BEL,2006,128,female,female,adult,HS 01251,125.5,12390
9153,BEL,2006,128,female,female,adult,HS 01252,129.2,12390
9152,BEL,2006,127,malead,male,adult,GS 04232,262,12390
9151,BEL,2006,127,malead,male,adult,GS 04227,254,12390
9150,BEL,2006,127,malead,male,adult,GS 04229,247,12390
9149,BEL,2006,127,malead,male,adult,GS 04228,275,12390
9160,BEL,2006,128,malead,male,adult,GS 04235,225,12390
9092,BEL,2006,124,female,female,adult,HS 01203,115.5,12390
9103,BEL,2006,124,malead,male,adult,GS 04203,200,12390
9102,BEL,2006,124,malead,male,adult,GS 04202,223,12390
9101,BEL,2006,124,malead,male,adult,GS 04204,197,12390
9100,BEL,2006,124,female,female,adult,HS 02700,113.6,12390
9099,BEL,2006,124,female,female,adult,HS 01220,110.6,12390
9097,BEL,2006,124,female,female,adult,HS 01219,121.6,12390
9096,BEL,2006,124,female,female,adult,HS 01207,109.6,12390
9095,BEL,2006,124,female,female,adult,HS 01206,108.2,12390
9085,BEL,2006,124,female,female,adult,HS 01214,97.8,12390
9093,BEL,2006,124,female,female,adult,HS 01210,93.1,12390
9106,BEL,2006,124,malead,male,adult,GS 04201,202,12390
9091,BEL,2006,124,female,female,adult,HS 02699,114.9,12390
9090,BEL,2006,124,female,female,adult,HS 01222,103.8,12390
9089,BEL,2006,124,female,female,adult,HS 01217,115.7,12390
9088,BEL,2006,124,female,female,adult,HS 01216,94.5,12390
9087,BEL,2006,124,female,female,adult,HS 01212,111.2,12390
9086,BEL,2006,124,female,female,adult,HS 01223,113.9,12390
9084,BEL,2006,124,female,female,adult,HS 01211,113.5,12390
9253,BEL,2006,141,male2y,male,2cy,GS 04293,183,12390
9094,BEL,2006,124,female,female,adult,HS 01215,112.2,12390
9115,BEL,2006,125,female,female,adult,HS 01233,133.4,12390
9126,BEL,2006,125,malead,male,adult,GS 04210,244,12390
9124,BEL,2006,125,malead,male,adult,GS 04215,240,12390
9123,BEL,2006,125,malead,male,adult,GS 04217,199,12390
9122,BEL,2006,125,female,female,adult,HS 1231,117.9,12390
9121,BEL,2006,125,female,female,adult,HS 01225,121,12390
9120,BEL,2006,125,female,female,adult,HS 01234,107.9,12390
9119,BEL,2006,125,female,female,adult,HS 01232,106,12390
9118,BEL,2006,125,female,female,adult,HS 01229,112.6,12390
9104,BEL,2006,124,male2y,male,2cy,GS 04200,177,12390
9116,BEL,2006,125,female,female,adult,HS 01236,119.4,12390
9105,BEL,2006,124,male2y,male,2cy,GS 04209,198,12390
9114,BEL,2006,125,female,female,adult,HS 01230,109.1,12390
9113,BEL,2006,125,female,female,adult,HS 01227,108.7,12390
9112,BEL,2006,125,female,female,adult,HS 01226,108.8,12390
9111,BEL,2006,125,female,female,adult,HS 01235,101.2,12390
9110,BEL,2006,125,female,female,adult,HS 01228,100.8,12390
9109,BEL,2006,124,malead,male,adult,GS 04206,242,12390
9108,BEL,2006,124,malead,male,adult,GS 04208,232,12390
9107,BEL,2006,124,malead,male,adult,GS 04207,223,12390
9127,BEL,2006,126,female,female,adult,HS 01240,117.5,12390
9117,BEL,2006,125,female,female,adult,HS 01224,102.8,12390
9222,BEL,2006,135,female,female,adult,HS 01297,136.2,12390
9251,BEL,2006,138,malead,male,adult,GS 04288,220,12390
9231,BEL,2006,136,female,female,adult,HS 01301,142.5,12390
9230,BEL,2006,136,female,female,2cy,HS 01302,103.8,12390
9229,BEL,2006,136,female,female,2cy,HS 01303,120.8,12390
9228,BEL,2006,135,male2y,male,2cy,GS 04278,189,12390
9227,BEL,2006,135,female,female,adult,HS 01294,109.8,12390
9226,BEL,2006,135,female,female,adult,HS 01298,125.9,12390
9225,BEL,2006,135,female,female,adult,HS 01293,125.1,12390
9233,BEL,2006,136,male2y,male,2cy,GS 04280,237,12390
9223,BEL,2006,135,female,female,2cy,HS 01299,115.4,12390
9234,BEL,2006,136,male2y,male,2cy,GS 04279,170,12390
9220,BEL,2006,135,female,female,2cy,HS 01296,103.3,12390
9218,BEL,2006,134,male2y,male,2cy,GS 04277,190,12390
9217,BEL,2006,134,female,female,adult,HS 01287,108.9,12390
9216,BEL,2006,134,female,female,adult,HS 01289,128.1,12390
9215,BEL,2006,134,female,female,adult,HS 01286,125.3,12390
9214,BEL,2006,134,female,female,adult,HS 01290,135.1,12390
9213,BEL,2006,134,female,female,adult,HS 01288,109.1,12390
9212,BEL,2006,133,female,female,adult,HS 02654,147.6,12390
9224,BEL,2006,135,female,female,adult,HS 01291,115.1,12390
9243,BEL,2006,138,female,female,adult,HS 01311,112.1,12390
8995,BEL,2006,117,malead,male,adult,GS 04112,185,12390
9252,BEL,2006,139,male2y,male,2cy,GS 04292,210,12390
9083,BEL,2006,124,female,female,adult,HS 01209,106.6,12390
9250,BEL,2006,138,malead,male,adult,GS 04291,246,12390
9249,BEL,2006,138,male2y,male,2cy,GS 04290,228,12390
9248,BEL,2006,138,male2y,male,2cy,GS 04286,224,12390
9247,BEL,2006,138,male2y,male,2cy,GS 04287,201,12390
9246,BEL,2006,138,male2y,male,2cy,GS 04289,197,12390
9232,BEL,2006,136,male2y,male,2cy,GS 04281,205,12390
9244,BEL,2006,138,female,female,2cy,HS 01309,105,12390
9209,BEL,2006,133,male2y,male,2cy,GS 04272,206,12390
9242,BEL,2006,137,malead,male,adult,GS 04284,232,12390
9241,BEL,2006,137,malead,male,adult,GS 04283,256,12390
9240,BEL,2006,137,male2y,male,2cy,GS 04282,245,12390
9239,BEL,2006,137,female,female,adult,HS 01305,109.8,12390
9238,BEL,2006,137,female,female,2cy,HS 01308,122.4,12390
9237,BEL,2006,137,female,female,2cy,HS 01306,112,12390
9236,BEL,2006,137,female,female,2cy,HS 01304,106.1,12390
9235,BEL,2006,137,female,female,adult,HS 01307,126.3,12390
9245,BEL,2006,138,female,female,2cy,HS 01310,161.6,12390
9177,BEL,2006,131,malead,male,adult,GS 04250,287,12390
9187,BEL,2006,132,female,female,adult,HS 01272,125.8,12390
9186,BEL,2006,132,female,female,2cy,HS 01270,122.7,12390
9185,BEL,2006,132,female,female,2cy,HS 01271,99.3,12390
9184,BEL,2006,132,female,female,adult,HS 01268,130.9,12390
9183,BEL,2006,132,female,female,adult,HS 01267,117.9,12390
9182,BEL,2006,132,female,female,adult,HS 01266,113,12390
9181,BEL,2006,132,female,female,adult,HS 01274,126.8,12390
9180,BEL,2006,132,female,female,adult,HS 01273,120.1,12390
9211,BEL,2006,133,malead,male,adult,GS 04274,278,12390
9178,BEL,2006,132,female,female,adult,HS 01275,126.3,12390
9190,BEL,2006,132,male2y,male,2cy,GS 04267,211,12390
9176,BEL,2006,131,male2y,male,2cy,GS 04249,194,12390
9175,BEL,2006,131,female,female,adult,HS 01263,108.9,12390
9174,BEL,2006,131,female,female,2cy,HS 01264,131.8,12390
9173,BEL,2006,130,malead,male,adult,GS 04245,260,12390
9172,BEL,2006,130,female,female,adult,HS 01261,135.3,12390
9171,BEL,2006,130,female,female,adult,HS 01258,129.5,12390
9170,BEL,2006,130,female,female,adult,HS 01262,138.5,12390
9169,BEL,2006,130,female,female,adult,HS 01259,127.4,12390
9179,BEL,2006,132,female,female,2cy,HS 02020,127.2,12390
9199,BEL,2006,133,female,female,adult,HS 01283,137.4,12390
9168,BEL,2006,130,female,female,2cy,HS 01260,101.1,12390
9208,BEL,2006,133,malead,male,adult,GS 04271,236,12390
9207,BEL,2006,133,male2y,male,2cy,GS 04268,205,12390
9206,BEL,2006,133,male2y,male,2cy,GS 04270,202,12390
9205,BEL,2006,133,male2y,male,2cy,GS 04269,192,12390
9204,BEL,2006,133,female,female,adult,HS 01281,135.1,12390
9203,BEL,2006,133,female,female,adult,HS 01280,130.5,12390
9202,BEL,2006,133,female,female,adult,HS 01278,137.5,12390
9188,BEL,2006,132,female,female,adult,HS 01269,126.8,12390
9200,BEL,2006,133,female,female,adult,HS 01285,120.7,12390
9189,BEL,2006,132,male2y,male,2cy,GS 04266,226,12390
9198,BEL,2006,133,female,female,adult,HS 01276,127.9,12390
9197,BEL,2006,133,female,female,adult,HS 01279,100.8,12390
9196,BEL,2006,133,female,female,2cy,HS 01277,109.1,12390
9195,BEL,2006,133,female,female,adult,HS 01282,130.4,12390
9194,BEL,2006,132,malead,male,adult,GS 04259,293,12390
9193,BEL,2006,132,malead,male,adult,GS 04260,238,12390
9192,BEL,2006,132,male2y,male,2cy,GS 04261,229,12390
9191,BEL,2006,132,malead,male,adult,GS 04258,206,12390
9210,BEL,2006,133,malead,male,adult,GS 04273,265,12390
9201,BEL,2006,133,female,female,adult,HS 01284,119.4,12390
8961,BEL,2006,115,malead,male,adult,GS 04921,222,12390
8952,BEL,2006,115,malead,male,adult,GS 04095,200,12390
8970,BEL,2006,115,malead,male,adult,GS 04082,210,12390
